controller_frequency,planner_patience,controller_patience,conservative_reset_dist,acc_lim_theta,acc_lim_trans,acc_lim_x,forward_point_distance,goal_distance_bias,max_scaling_factor,max_vel_theta,max_vel_trans,max_vel_x,min_vel_theta,min_vel_trans,min_vel_x,occdist_scale,oscillation_reset_angle,path_distance_bias,scaling_speed,sim_granularity,sim_time,stop_time_buffer,theta_stopped_vel,trans_stopped_vel,vth_samples,vx_samples,vy_samples,publish_frequency,resolution,transform_tolerance,update_frequency,cost_scaling_factor,inflation_radius,Planner_failed,Recovery_executed,Positional_error,Traveled_distance,Mission_time,Obstacle_distance,Energy,Task_success_rate
11.25,6.98,11.99,2.45,2.73,0.08,2.83,0.52,13.4,0.35,3.04,0.4,0.36,2.47,0.12,-0.06,0.12,0.27,29.88,0.3,0.03,0.95,1.46,0.1,0.14,25,13,3,17.69,0.1,0.21,17.46,7.79,0.4,278,4,1.98248249455125,1.26,38.46,0.73,0.43,0
9.18,6.22,11.39,2.52,3.97,0.17,3.63,0.51,20.61,0.4,2.2,0.18,0.27,2.06,0.21,-0.26,0.08,0.17,27.43,0.18,0.03,0.94,0.61,0.15,0.06,23,13,4,16.66,0.06,0.6,10.52,14.93,0.86,224,4,2.99340722186813,0.17,58.43,0.75,1.11,0
6.1,4.88,17.02,4.02,3.33,0.22,1.53,0.32,27.21,0.28,2.79,0.21,0.34,1.87,0.18,-0.11,0.13,0.12,35.24,0.35,0.04,1.34,0.54,0.09,0.08,27,27,1,12.42,0.11,1.95,10.59,12.85,1.13,250,4,2.99417111545639,0.13,75.75,0.75,1.21,0
14.43,3.46,11.46,4.41,2.54,0.18,1.67,0.4,17.31,0.2,3.59,0.35,0.18,1.1,0.2,-0.01,0.03,0.23,23.7,0.29,0.02,1.58,0.86,0.13,0.15,30,28,5,11.1,0.12,1.2,17.03,19.79,1.69,340,4,2.99302163512972,0.14,56.64,0.74,1.09,0
7.14,4.03,19.59,3.33,3.44,0.07,2.19,0.4,35.73,0.19,3.08,0.22,0.17,2.44,0.15,-0.2,0.01,0.32,28.66,0.18,0.02,1.54,1.46,0.06,0.14,46,24,0,7.11,0.07,0.84,13.59,17.88,0.49,302,4,3.79968722515044,3.07,73.88,0.38,1.05,0
10.71,5.42,11.95,3.33,3.47,0.12,2.79,0.36,37.23,0.18,2.02,0.15,0.4,2.19,0.14,-0.09,0.08,0.23,25.59,0.27,0.02,1.98,0.42,0.06,0.09,24,21,4,19.64,0.11,0.58,14,11.71,1.75,647,5,0.693265553813472,2.62,90.79,0.35,1.21,0
10.39,3.59,18.6,1.85,3.23,0.2,2.04,0.29,35.36,0.26,2.94,0.18,0.25,1.48,0.12,-0.18,0.15,0.42,27.65,0.22,0.02,1.31,0.42,0.15,0.14,34,21,5,18.36,0.11,0.52,11.97,3.32,1.63,21,0,0.013781626365056,20.35,156.01,0.12,4.46,1
6.39,5.3,11.89,1.08,2.89,0.07,2.97,0.28,25.45,0.19,3.97,0.36,0.23,2.03,0.08,-0.01,0.03,0.35,32.29,0.33,0.03,1.63,0.89,0.07,0.12,24,11,3,10.11,0.15,1.97,10.7,15.62,1.28,187,4,2.11050629587925,1.07,43.24,0.79,0.43,0
14.02,5.33,18,2.21,4.36,0.29,3.36,0.43,25.29,0.13,3.73,0.26,0.15,1.8,0.15,-0.13,0.07,0.25,38.24,0.19,0.02,1.35,0.67,0.14,0.13,50,24,3,18.77,0.06,1.04,16.33,11.78,1.62,154,0,0.007584447624949,8.4,76.29,0.13,1.94,1
8.54,5.59,15.9,1.86,3.91,0.27,2.12,0.4,35.29,0.4,3.67,0.34,0.2,1.94,0.08,-0.28,0.08,0.23,29.51,0.29,0.02,2.37,1.38,0.06,0.07,50,28,1,5.1,0.06,1.3,9.84,15.71,1.52,60,5,0.917348929624318,8.85,117.58,0.26,3.22,0.5
6.1,4.95,13,4.08,3.6,0.16,2.92,0.42,13.76,0.16,1.54,0.25,0.25,2.26,0.15,-0.05,0.1,0.46,39.12,0.27,0.03,1.85,0.96,0.11,0.15,28,29,2,16.78,0.1,1.56,6.02,17.05,0.73,205,4,0.670209953336979,2.64,55.04,0.74,0.66,0
13.5,3.95,16.56,2.97,3.58,0.21,2.55,0.3,35.55,0.25,3.56,0.2,0.19,1.64,0.09,-0.02,0.14,0.13,41.62,0.19,0.03,1.61,0.54,0.14,0.05,38,25,2,9.22,0.07,0.74,7.67,10.99,1.93,75,1,0.018132849888732,8.44,76.13,0.13,2,1
12.09,3.27,15.12,3.05,3.5,0.16,1.74,0.47,16.93,0.37,3.69,0.29,0.19,2.1,0.14,-0.02,0.11,0.31,31.42,0.34,0.03,2.07,1.38,0.12,0.06,20,18,2,9.44,0.03,1.53,14.5,14.52,0.5,528,4,2.06778821413198,1.09,58.84,0.75,0.62,0
12.23,6.79,11.18,4.08,2.33,0.06,3.45,0.23,11.06,0.15,3.63,0.27,0.32,1.68,0.18,-0.09,0.11,0.12,22.5,0.32,0.02,1.03,0.15,0.11,0.08,47,21,4,12.4,0.09,0.74,18.22,6.87,0.86,367,4,0.680555424260586,3.33,79.26,0.13,1.57,0
8.62,5.83,13.54,3.35,2.23,0.12,2.3,0.34,29.63,0.19,2.46,0.39,0.36,0.65,0.1,-0.25,0.09,0.2,21.32,0.31,0.04,1.23,0.3,0.07,0.15,25,25,0,9.71,0.07,1.93,16.52,15.9,0.89,1,1,0.047659172578647,9.1,56.55,0.2,1.61,1
12.92,5.35,15.26,2.74,2.57,0.09,2.87,0.28,13.55,0.15,1.67,0.33,0.39,0.91,0.19,-0.13,0.01,0.46,29.45,0.27,0.03,1.62,0.63,0.11,0.05,38,11,3,5.12,0.03,1.46,10.94,3.35,1.15,67,0,0.032327424164952,9.3,56.54,0.12,1.37,1
5.64,3.82,14.96,4.47,3.74,0.22,2.25,0.35,31.64,0.16,2.26,0.2,0.21,1.28,0.19,-0.01,0.12,0.16,41.71,0.19,0.02,2.45,1.3,0.09,0.12,22,20,1,11,0.1,1.38,13.96,4.55,1.4,17,0,0.064224362323922,8.46,64.79,0.51,1.6,1
13.06,6.67,15.63,1.76,4.24,0.22,2.28,0.45,25.32,0.16,2.49,0.3,0.39,1.28,0.18,-0.1,0.13,0.16,34.39,0.19,0.02,2.1,0.74,0.1,0.11,22,18,5,19.6,0.1,1.38,15.81,4.84,0.57,92,0,0.047206964779038,9.97,65.43,0.13,1.65,1
7.42,5.76,14.51,3.18,4.14,0.12,3.85,0.38,39.49,0.33,1.82,0.23,0.23,2.04,0.1,-0.01,0.02,0.49,30.15,0.2,0.04,2.06,0.6,0.06,0.09,33,21,5,13.54,0.12,1.79,10.03,6.58,0.64,261,4,2.2258316573342,0.9,48.87,0.71,0.43,0
8.47,6.14,18.96,2.41,2.51,0.06,2.77,0.33,14.61,0.36,3.05,0.37,0.3,0.5,0.16,-0.19,0.06,0.29,21.99,0.3,0.02,1.06,0.32,0.13,0.12,50,15,0,14.03,0.07,1.37,19.81,6.11,1.33,44,1,0.056611710694166,10.64,78.81,0.12,2.02,1
7.07,5.15,12.12,3.55,2.72,0.17,2.23,0.44,13.61,0.32,2.49,0.39,0.38,1.65,0.16,-0.14,0.14,0.47,20.1,0.24,0.02,0.52,0.92,0.14,0.12,30,17,5,13.02,0.13,1.48,5.71,12.03,0.59,194,4,2.49843603598204,0.65,39.29,0.21,0.43,0
9.46,5.65,16.17,4.94,4.14,0.08,2.32,0.26,22.4,0.14,3.46,0.4,0.22,1.78,0.12,-0.07,0.1,0.26,40.43,0.28,0.04,1.67,0.66,0.07,0.12,28,22,5,19.19,0.1,1.63,15.38,8.87,1.26,103,0,0.080301428797409,8.76,67.41,0.13,1.64,1
7.12,3.32,16.21,1.83,3.11,0.21,2.71,0.42,25.3,0.24,1.56,0.19,0.33,1.88,0.18,-0.21,0.14,0.14,20.97,0.28,0.04,1.13,1.48,0.07,0.06,40,24,1,7.91,0.15,0.27,19.11,11.82,1.75,248,6,2.39922366661578,10.45,180.53,0.24,4.33,0
7.42,5.17,15.94,2.24,4.14,0.08,1.64,0.29,33.05,0.2,1.58,0.32,0.29,0.77,0.14,-0.05,0.14,0.22,36.65,0.18,0.03,1.8,0.99,0.07,0.15,20,18,4,8.58,0.09,0.67,16.17,4.9,0.8,259,4,0.631027320387982,2.7,55.35,0.76,0.66,0
13.73,4.12,10.08,3.84,2.08,0.14,3.32,0.38,14.61,0.21,1.72,0.38,0.18,1.53,0.15,-0.06,0.1,0.46,24.25,0.26,0.03,1.07,0.85,0.11,0.13,29,28,1,19.87,0.04,1.75,14.54,5.29,1.75,80,1,0.028908921768764,8.67,85.71,0.13,2.08,1
11.97,3.08,14.01,3.84,3.89,0.22,1.93,0.43,31.4,0.36,2.82,0.22,0.33,1.43,0.19,-0.16,0.1,0.12,44.41,0.34,0.03,1.04,1.41,0.09,0.09,49,24,5,14.14,0.02,0.9,14.52,5.76,0.32,7,1,0.014341366469735,8.46,63.9,0.42,1.63,1
6.48,4.27,18.81,2.21,3.83,0.19,2.13,0.24,33.82,0.29,3.85,0.35,0.16,1.33,0.16,-0.14,0.07,0.42,40.31,0.2,0.04,2.01,1.11,0.07,0.06,25,29,2,8.9,0.1,0.96,10.79,18.26,1.08,253,2,0.022768487196241,8.29,107.01,0.12,2,0.5
11.15,3.18,13.7,1.02,3.6,0.11,1.97,0.44,36.06,0.37,2.3,0.37,0.35,1.94,0.1,-0.02,0.14,0.22,20.05,0.29,0.03,2.37,0.6,0.12,0.07,50,16,0,6.64,0.04,1.94,19.34,4.65,1.02,630,4,2.11083321226781,1.1,71.06,0.52,0.66,0
11.92,6.45,13.41,3.28,2.65,0.1,2.34,0.23,22.17,0.21,2.66,0.32,0.18,0.68,0.11,-0.08,0.08,0.42,41.3,0.22,0.04,1.22,1.35,0.15,0.07,45,16,2,15.53,0.03,1.15,14.98,12.12,0.9,73,0,0.015152515695701,8.54,82.28,0.14,1.88,1
6.3,4.64,10.35,4.79,3.23,0.07,2.43,0.26,30.97,0.33,3.23,0.33,0.22,1.85,0.14,-0.06,0.11,0.46,41.83,0.32,0.04,1.02,1.33,0.07,0.09,26,27,4,7.88,0.12,1.8,5.82,13.3,1.52,85,4,1.90522299881205,1.41,54.71,0.2,0.66,0
11.86,5.19,17.64,2.08,4.04,0.17,1.85,0.23,16.59,0.15,3.75,0.32,0.24,1.19,0.12,-0.13,0.12,0.35,25.55,0.33,0.03,2.02,0.17,0.05,0.13,40,19,1,16.38,0.12,0.92,15.33,12.33,1.92,30,0,0.020136146801502,11.9,83.02,0.19,2.32,1
9.67,6.4,19.34,4.48,3.38,0.08,3.88,0.5,28.66,0.14,1.95,0.21,0.31,0.77,0.08,-0.09,0.11,0.17,38.5,0.35,0.03,2.23,0.85,0.07,0.07,46,25,1,10.07,0.03,1.3,6.07,11.8,1.6,4,1,0.038846291583002,9.77,85.74,0.12,2.36,1
6.73,5.72,17.27,3.31,4.22,0.23,1.95,0.41,22.14,0.11,3.98,0.18,0.37,0.94,0.16,-0.22,0.03,0.43,20.97,0.29,0.04,1.93,1.33,0.14,0.07,47,17,1,18.62,0.03,1.69,15.88,16.49,1.64,205,0,0.038118314878881,23.45,195.59,0.24,4.84,1
14.44,4.25,19.7,3.19,2.09,0.22,1.66,0.23,13.89,0.37,3.71,0.27,0.38,1.89,0.16,-0.1,0.05,0.28,26.83,0.3,0.04,2.38,1.21,0.12,0.08,50,11,3,5.43,0.15,0.55,18.55,3.26,0.98,573,4,2.71895357222171,0.5,80.33,0.49,1.31,0
6.73,5.16,14.89,2.05,4.43,0.09,3.84,0.29,25.07,0.13,3.81,0.26,0.16,0.94,0.22,-0.25,0.05,0.3,29.37,0.31,0.02,0.69,1.34,0.12,0.09,23,19,3,10.58,0.05,1.93,14.61,9.5,0.92,532,7,0.724343463240277,16.42,227.44,0.12,4.8,0
7.21,4.54,17.1,4.16,4.33,0.12,3.35,0.31,10.96,0.22,1.76,0.18,0.32,1.12,0.22,-0.13,0.06,0.39,32.38,0.17,0.04,0.64,1.26,0.13,0.06,39,17,5,9.37,0.07,1.15,19.79,4.22,1.18,1410,20,1.98162611884126,6.82,414.94,0.33,7.8,0
8.41,3.61,13.81,2.69,2.66,0.12,1.97,0.47,39.33,0.39,2.16,0.18,0.18,0.75,0.17,-0.18,0.14,0.35,28.08,0.22,0.03,1.23,1.31,0.08,0.08,25,30,3,19.92,0.1,1.38,12.66,12.61,1.07,75,2,0.047551835216728,12.85,124.66,0.12,3.29,1
11.01,5.24,16.47,3.05,3.37,0.21,1.89,0.27,34.12,0.13,2,0.2,0.23,2.47,0.09,-0.02,0.13,0.39,24.13,0.26,0.04,1.23,0.57,0.15,0.06,20,18,4,17.2,0.13,0.42,11.76,14.26,0.88,386,4,2.20471932706245,1.04,51.06,0.33,0.62,0
8.35,6.05,14.05,3.69,2.71,0.13,3.45,0.46,13.88,0.26,2.03,0.15,0.38,0.54,0.13,-0.17,0.14,0.28,34.09,0.22,0.02,2.36,1.11,0.09,0.09,21,14,5,11.4,0.14,1.33,7.31,3.85,0.81,69,9,2.50239486781858,5.69,167.66,0.47,4.76,0
10.9,5.33,13.3,4.22,2.51,0.25,1.96,0.23,10.05,0.38,3.96,0.32,0.18,1.27,0.18,-0.02,0.08,0.35,38.61,0.25,0.03,1.69,0.72,0.06,0.12,41,28,4,14.28,0.13,0.67,13.06,10.34,1.28,149,2,0.03540140410563,15.12,130.8,0.36,3.45,1
9.77,4.92,14.08,4.42,2.49,0.06,3.05,0.36,26.82,0.26,2.07,0.28,0.17,0.52,0.11,-0.13,0.05,0.34,41.59,0.18,0.03,1.42,0.67,0.06,0.09,30,17,2,14.99,0.13,1.37,6.16,10.99,1.92,7,1,0.045725341054961,9.7,98.96,0.19,2.91,1
12.93,3.85,12.76,2.8,3.99,0.06,3.38,0.35,23.57,0.15,1.9,0.33,0.17,0.92,0.09,-0.16,0.12,0.42,24.64,0.22,0.02,0.64,1.13,0.08,0.1,42,25,1,13.13,0.14,1.1,18.88,11.7,1.23,9,5,0.051833023880955,8.45,137.63,0.19,3.62,0.5
10.41,6.47,16.91,2.02,3.91,0.15,1.69,0.24,25.3,0.11,2.33,0.4,0.29,0.53,0.12,-0.02,0.1,0.45,29.34,0.33,0.03,0.55,0.8,0.12,0.06,38,16,5,13.88,0.1,1.55,16.61,11.85,1.19,365,4,1.81871730063791,2.13,62.29,0.18,0.98,0
12.81,3.13,12.73,4.32,4.23,0.14,2.45,0.49,14.55,0.14,3.35,0.28,0.4,1.84,0.11,-0.28,0.02,0.11,34.27,0.28,0.03,0.79,1.07,0.06,0.07,46,22,2,19.7,0.06,0.65,17.52,7.36,1.28,26,0,0.025837545805403,8.52,54.04,0.13,1.43,1
6.3,3.83,17.94,3.14,3.08,0.13,2.92,0.29,39.79,0.11,1.88,0.39,0.28,1.12,0.16,-0.22,0.08,0.36,39.67,0.3,0.03,1.64,0.79,0.06,0.09,47,15,0,6.94,0.1,0.54,13.08,12.54,1,11,0,0.017445419164685,16.73,98.06,0.12,2.66,1
14.23,3.16,18.59,2.95,3.43,0.16,2.8,0.43,38.05,0.11,3.99,0.2,0.16,0.54,0.13,-0.22,0.06,0.47,30.14,0.27,0.02,0.63,1.11,0.14,0.12,36,17,5,11.03,0.09,1.8,16.03,4.45,0.75,2,3,2.18293029616616,6.92,96.25,0.14,2.83,0.5
13.6,3.62,18.43,4.77,3.3,0.07,2.02,0.42,22.42,0.11,2.53,0.37,0.25,1.22,0.17,-0.01,0.13,0.25,24.73,0.17,0.03,2.24,0.84,0.13,0.07,24,18,5,7.89,0.11,1.5,18.75,15.5,0.85,517,4,2.03884766526712,1.12,52.02,0.71,0.58,0
13.99,5.29,19.16,2.69,2.9,0.08,2.83,0.42,14.81,0.18,2.82,0.36,0.33,0.84,0.18,-0.24,0.02,0.37,32,0.27,0.04,1.13,0.1,0.12,0.13,28,22,3,17.4,0.08,0.46,12.3,16.02,0.71,74,1,0.035305650905936,12.05,81.18,0.22,2.16,1
10.64,4.98,18.26,4.31,3.58,0.1,2.04,0.38,26.21,0.22,2.88,0.28,0.38,0.96,0.18,-0.15,0.04,0.21,44.09,0.28,0.04,1.06,0.19,0.05,0.15,35,13,1,13.73,0.14,1.18,13.38,3.22,1.6,531,4,2.12835142958763,1.11,64.64,0.69,0.66,0
9.48,6.94,14.52,2.16,3.56,0.11,3.71,0.39,32.6,0.12,1.64,0.23,0.28,1.36,0.09,-0.13,0.02,0.23,32.23,0.2,0.02,1.32,1.33,0.12,0.06,21,24,1,17.82,0.05,0.35,16.39,17.41,1.46,2,2,0.023336423772262,9.8,83.94,0.12,2.32,1
5.88,4.9,10.61,4.81,4.36,0.13,2.64,0.35,22.57,0.3,3.82,0.39,0.37,0.89,0.12,-0.26,0.11,0.33,38.73,0.33,0.04,0.6,0.27,0.12,0.05,43,12,0,9.35,0.14,0.95,7.03,13.11,0.77,7,0,0.086849198547601,13.73,88.25,0.21,2.51,1
11.76,4.21,13.95,2.44,3.26,0.15,3.12,0.31,15.79,0.15,2.48,0.23,0.23,2.42,0.22,-0.08,0.12,0.32,22.41,0.18,0.04,1.79,0.26,0.05,0.1,39,30,0,11.71,0.03,1.51,13.93,10.16,1.16,337,4,0.597827778528475,2.67,49.09,0.73,0.66,0
6.86,6.83,13.36,2.56,3.28,0.05,2.28,0.36,39.74,0.24,3.2,0.25,0.25,0.95,0.14,-0.24,0.08,0.23,43.45,0.28,0.02,0.7,1.34,0.08,0.14,46,17,5,18.91,0.14,1.63,12.84,12.94,0.81,6,0,0.08944850068044,13.18,92.91,0.25,2.67,1
8.63,6.22,12.81,2.62,2.41,0.09,3.51,0.27,38.19,0.1,2.54,0.39,0.36,1.48,0.14,0,0.02,0.29,43.33,0.17,0.02,2.05,0.54,0.07,0.15,32,28,2,14.89,0.03,1.77,7.62,5.72,2,54,0,0.079712970058449,8.67,53.81,0.26,1.33,1
9.41,6.71,17.68,4.12,3.57,0.29,2.47,0.23,22.7,0.38,2.64,0.3,0.18,0.53,0.09,-0.07,0.11,0.43,25.05,0.32,0.04,1.69,0.67,0.07,0.08,44,10,1,7.49,0.13,1.47,7.48,19.94,0.5,55,1,0.020445581961152,9.13,86.42,0.12,2.42,1
9.96,6.86,19.43,1.59,3.76,0.26,2.17,0.41,19.14,0.38,2.46,0.23,0.32,1.46,0.15,-0.24,0.02,0.35,41.6,0.2,0.04,2.11,1.26,0.1,0.05,50,19,0,14.18,0.05,1.18,18.61,3.12,1.49,24,0,0.030734199357066,16.42,105.81,0.13,2.86,1
12.56,3.45,13.64,1.13,2.17,0.09,1.89,0.45,37.41,0.37,2.06,0.21,0.32,0.95,0.15,-0.3,0.02,0.45,36.88,0.33,0.02,2.01,0.6,0.07,0.13,25,25,1,17.05,0.1,1.36,9.06,11.53,1.05,234,2,0.064863182330271,14.99,121.18,0.13,2.87,0.5
13.43,3.31,19.07,2.36,2.14,0.23,2.51,0.28,19.58,0.32,3.67,0.22,0.35,1.39,0.17,-0.05,0.07,0.3,21.76,0.21,0.04,0.82,0.2,0.13,0.11,23,30,2,17.14,0.07,0.29,6.34,18.11,0.63,517,4,2.11152500694764,1.22,56.74,0.41,0.62,0
7.69,3.59,12.07,2.17,2.07,0.15,3.16,0.52,11.04,0.32,1.73,0.16,0.33,2.18,0.17,-0.22,0.14,0.27,37.84,0.2,0.02,1.44,0.4,0.07,0.06,46,25,5,17.96,0.05,1.04,9.05,6.78,1.54,203,4,2.99393567710086,0.15,63.11,0.75,1.13,0
13.97,5.34,13.68,2.29,2.23,0.08,3.8,0.48,24.31,0.11,3.12,0.33,0.38,2.2,0.11,-0.26,0.01,0.38,36.57,0.3,0.04,1.16,0.75,0.08,0.12,43,18,0,15.61,0.07,0.76,15.69,13.68,1.86,16,1,0.045545923966663,11.57,88.46,0.12,2.4,1
6.65,5.51,14.21,2.31,2.93,0.13,2.29,0.45,22.44,0.23,3.48,0.15,0.39,2.36,0.16,-0.25,0.14,0.3,20.34,0.33,0.03,1.51,0.78,0.05,0.14,24,30,3,9.28,0.14,1.97,17.22,10.44,1.4,221,4,2.99403379691165,0.17,68.26,0.76,1.21,0
5.17,5.26,14.97,1.33,3.29,0.09,3.73,0.28,16.5,0.19,2.94,0.35,0.36,0.72,0.1,-0.18,0.08,0.14,29.73,0.25,0.02,0.64,0.77,0.08,0.1,34,17,5,15.51,0.13,1.62,9.97,8.26,1.52,1,0,0.041106456819577,16.02,152.54,0.18,4.26,1
12.63,4.95,12.25,1.46,3.11,0.08,3.94,0.52,16.37,0.23,3.52,0.29,0.2,1.94,0.2,-0.22,0.02,0.42,41.22,0.28,0.04,1.52,1.44,0.14,0.1,44,16,1,7.19,0.11,1.23,11.44,14.28,1.41,35,0,0.047116543862056,15.85,98.25,0.27,2.75,1
14.66,3.44,13.1,3.94,2.39,0.27,2.79,0.28,31.97,0.35,3.99,0.25,0.35,1.27,0.12,-0.24,0.02,0.39,27.95,0.26,0.03,0.8,1.06,0.13,0.06,29,24,2,7.31,0.02,1.2,17.43,7.98,0.54,7,0,0.046081856099969,9.68,64.05,0.12,1.76,1
10.57,3.69,12.43,4.7,2.93,0.3,2.67,0.36,23.21,0.25,1.74,0.36,0.36,0.61,0.13,-0.15,0.03,0.46,30.79,0.33,0.02,1.41,0.12,0.15,0.09,41,23,4,9.94,0.11,1.49,19.41,4.5,1.76,54,4,0.04096720533521,10.52,85.87,0.14,2.28,1
5.73,5.05,13.64,1.63,4.41,0.14,1.93,0.28,25.71,0.13,3.7,0.4,0.32,0.99,0.17,-0.13,0.08,0.28,36.76,0.19,0.03,1.52,1.11,0.13,0.15,43,16,0,13.19,0.06,0.63,15.62,19.79,1.1,125,1,0.042883904619165,9.45,84.87,0.12,1.84,1
6.09,6.61,14.65,1.12,3.22,0.26,2.57,0.45,33.36,0.12,3.77,0.33,0.3,1.87,0.13,-0.28,0.12,0.26,40.73,0.16,0.03,0.5,1.25,0.12,0.1,40,26,2,19.64,0.09,0.33,12.09,18.08,1.07,17,4,1.17674741676738,20,194.66,0.13,4.05,0
9.61,6.08,13.27,2.87,3.19,0.08,2.51,0.37,25.16,0.22,2.47,0.23,0.29,1.12,0.1,-0.28,0.05,0.47,35.09,0.3,0.02,2.3,0.1,0.05,0.14,27,20,3,16.78,0.07,1.3,8.59,17.73,0.82,3,0,0.025267944959766,9.88,74.52,0.12,2.06,1
10.92,6.18,19.56,2.16,3.59,0.25,1.83,0.46,33.34,0.25,2.52,0.24,0.26,1.82,0.15,-0.29,0.01,0.44,25.66,0.27,0.02,2.11,0.45,0.08,0.11,48,12,5,15.66,0.09,0.21,6.91,19.28,1.74,453,5,3.1953108786305,13.42,152.94,0.36,3.54,0.5
12.62,3.13,18.96,2.94,2.58,0.26,2.56,0.31,16.39,0.37,2.68,0.16,0.35,1.04,0.2,-0.05,0.07,0.17,42.33,0.31,0.04,2.32,1.48,0.14,0.05,44,20,1,7.93,0.13,0.83,7.46,10.52,0.88,488,4,2.99327219972977,0.12,72.87,0.76,1.21,0
12.74,6.05,10.27,3.54,4.46,0.1,2.24,0.45,27.99,0.12,2.7,0.18,0.37,1.87,0.14,-0.08,0.09,0.3,38.47,0.25,0.02,0.62,1.02,0.05,0.06,49,18,1,8.88,0.06,1.82,9.04,14.53,0.99,270,4,1.99680710355112,1.16,36.31,0.14,0.43,0
9.22,4.38,13.92,1.65,2.97,0.29,3.97,0.43,13.98,0.36,1.87,0.33,0.29,0.65,0.17,-0.17,0.12,0.35,43.71,0.17,0.03,1.33,1.06,0.08,0.14,29,25,1,7.04,0.07,1.22,6.03,7.47,0.62,78,0,0.052051224267747,11.42,83.69,0.12,2.2,1
11.52,5.27,12.97,1.3,3.66,0.23,2.76,0.51,30.87,0.1,1.89,0.23,0.19,1.78,0.22,-0.24,0.13,0.35,42.44,0.21,0.02,0.62,0.22,0.06,0.06,20,21,1,9.01,0.08,0.4,18.78,11.72,0.81,308,4,2.99321816250201,0.16,59.83,0.74,1.05,0
8.83,5.46,13.55,4.74,2.32,0.13,2.33,0.27,36.08,0.29,2.06,0.23,0.24,2.24,0.18,-0.06,0.02,0.22,35.42,0.33,0.04,0.53,0.78,0.09,0.13,22,25,0,17.89,0.03,1.84,9.59,4.98,1.11,252,4,2.44104924874319,0.76,39.77,0.14,0.43,0
6.83,3.34,12.79,1.64,4.33,0.16,3.63,0.28,25.69,0.21,3.44,0.33,0.27,1.63,0.19,-0.02,0.07,0.19,39.02,0.21,0.03,0.5,0.56,0.1,0.06,44,16,4,19.86,0.06,1.09,19.95,14.6,1.77,27,0,0.026047883645995,9.39,63.73,0.16,1.61,1
14.19,3.29,15.66,2.34,2.63,0.11,1.99,0.29,13.19,0.1,2.42,0.26,0.3,0.77,0.13,-0.3,0.02,0.2,31.09,0.24,0.02,1.73,1.28,0.07,0.15,33,16,2,6.85,0.02,1.06,9.54,16.63,0.67,11,0,0.034443134636858,16.47,100.47,0.14,2.83,1
6.58,4.44,19.62,4.09,2.96,0.1,2.38,0.5,39.99,0.2,1.66,0.17,0.36,2,0.16,-0.24,0.15,0.29,31.49,0.18,0.03,0.58,0.44,0.08,0.14,24,10,3,17.32,0.07,0.36,18.58,17.12,1.92,291,4,2.99396357299549,0.18,81.64,0.75,1.29,0
9.7,5.45,11.58,3.07,3.54,0.27,3.67,0.25,25.63,0.25,2,0.17,0.19,2.24,0.21,-0.28,0.07,0.23,21.22,0.28,0.03,0.77,0.69,0.07,0.06,22,26,0,8.65,0.12,1.3,13.39,8.39,1.24,240,4,2.99360467925194,0.14,58.19,0.75,1.09,0
11.54,4.66,16.33,1.5,4.17,0.28,2.58,0.43,15.13,0.18,1.6,0.3,0.34,2.11,0.18,-0.09,0.12,0.35,31.98,0.16,0.03,1.08,0.45,0.08,0.08,21,24,2,19.08,0.04,0.43,16.45,12.86,1.73,261,2,0.058445442039324,9.35,84.36,0.23,1.92,0.5
14.37,3.02,16.34,4.43,3.24,0.14,3.05,0.39,39.98,0.21,3.43,0.24,0.3,1.51,0.16,-0.05,0.13,0.49,21.64,0.17,0.04,1.05,0.36,0.15,0.07,44,14,5,19.06,0.08,1.17,14.52,11.79,1.73,484,4,0.748920196739292,2.54,54.17,0.27,0.66,0
9.99,4,17.94,2.01,4.04,0.06,2.04,0.28,20.83,0.24,1.89,0.18,0.33,2.39,0.14,-0.13,0.15,0.25,40.94,0.18,0.03,0.79,0.89,0.06,0.06,34,15,4,11.3,0.03,1.92,18.58,19.57,0.92,429,4,0.742347812705992,2.81,66.67,0.12,0.9,0
12.67,6.2,10.64,3.92,2.98,0.27,2.47,0.52,28.39,0.18,2.9,0.33,0.3,1.11,0.15,-0.09,0.15,0.32,42.71,0.34,0.04,0.94,1.13,0.12,0.12,43,10,1,19.2,0.06,1.53,17.87,10.83,1.16,281,4,2.08436909007306,1.09,34.85,0.21,0.43,0
5.71,3.53,15.55,4.14,3.99,0.22,1.73,0.27,10.45,0.17,1.81,0.22,0.21,2.19,0.1,-0.29,0.13,0.16,30.16,0.15,0.04,1.84,0.81,0.14,0.12,30,16,1,6.19,0.12,1.85,7.12,19.79,1.66,4,0,0.02997997051321,16.32,122.2,0.25,3.62,1
9.96,6.98,12.72,1.99,3.66,0.24,2.87,0.52,27.94,0.39,2.21,0.31,0.33,1.87,0.09,-0.16,0.14,0.43,33.04,0.18,0.02,2.38,0.49,0.07,0.1,32,26,5,7.33,0.11,0.24,8.51,4.02,1.85,6,1,0.080966176373923,12.22,97.27,0.14,2.81,1
13.64,3.86,13.43,3.8,3.34,0.09,1.81,0.45,19.37,0.15,3.42,0.17,0.31,1.32,0.1,-0.14,0.06,0.11,21.8,0.2,0.02,1.47,1.33,0.08,0.1,49,15,5,16.87,0.03,1.09,10.43,17.79,1.95,63,3,0.00792811948143,33.37,288.33,0.12,8.44,1
