controller_frequency,planner_patience,controller_patience,conservative_reset_dist,acc_lim_theta,acc_lim_trans,acc_lim_x,forward_point_distance,goal_distance_bias,max_scaling_factor,max_vel_theta,max_vel_trans,max_vel_x,min_vel_theta,min_vel_trans,min_vel_x,occdist_scale,oscillation_reset_angle,path_distance_bias,scaling_speed,sim_granularity,sim_time,stop_time_buffer,theta_stopped_vel,trans_stopped_vel,vth_samples,vx_samples,vy_samples,publish_frequency,resolution,transform_tolerance,update_frequency,cost_scaling_factor,inflation_radius,Planner_failed,Recovery_executed,Positional_error,Traveled_distance,Mission_time,Obstacle_distance,Energy,Task_success_rate
4.83,6.2,5.33,4.71,3.78,0.3,3.76,0.38,21.24,0.32,1.91,0.41,0.61,1.8,0.18,-0.18,0.44,0.35,47.7,0.34,0.02,3.23,0.74,0.14,0.08,23,8,15,1.82,0.15,1.04,2.77,14.56,0.3,8,11,0.911890837678966,22.75,273.33,0.68,138.16,0
6.98,6.93,3.23,3.99,1.74,0.32,4.57,0.41,36.35,0.24,0.9,0.56,0.71,2.47,0.2,-0.19,0.23,0.48,26.72,0.22,0.04,1.55,0.63,0.08,0.07,28,4,12,2.14,0.07,1.46,1.92,9.31,0.78,53,4,0.13704286668687,12.63,61.29,0.85,36.72,0.8
5.66,6.63,4.66,2.13,4.17,0.4,1.33,0.56,28.29,0.38,0.55,0.35,0.66,2.51,0.11,-0.29,0.17,0.33,12.28,0.21,0.02,1.3,1.25,0.07,0.05,19,4,10,5.13,0.03,0.84,2.37,6.68,0.6,0,0,0.160475566124879,14.42,68.2,0.41,48.68,1
6.17,4.19,6.56,1.3,2.63,0.4,4.31,0.46,28.01,0.45,0.9,0.47,0.45,2.75,0.11,-0.04,0.08,0.23,41.52,0.21,0.03,1.49,0.88,0.07,0.12,13,7,3,3.65,0.09,1.66,4.7,11.33,0.82,46,2,0.17929377373808,12.52,66.59,0.75,41.4,0.8
5.1,4.48,3.7,1.03,3.45,0.45,2.88,0.72,37.69,0.32,0.62,0.49,0.6,2.01,0.17,-0.19,0.26,0.48,23.82,0.33,0.04,1.6,0.52,0.06,0.14,27,7,6,3.6,0.1,1.96,1.85,19.75,0.31,17,2,0.160185412050708,24.05,124.11,0.4,92,1
3.07,5.43,6.04,4.08,2.06,0.37,2.55,0.39,8.95,0.21,1.99,0.75,0.6,1.77,0.1,-0.06,0.26,0.48,28.16,0.34,0.02,0.76,1.44,0.12,0.07,17,4,9,1.14,0.03,1.94,4.46,5.52,1.09,1,2,0.120932709045278,14.46,76.22,0.66,48.68,0.8
4.58,3.65,6.03,2.44,1.51,0.15,1.41,0.71,9.01,0.48,0.94,0.55,0.6,2.62,0.12,-0.27,0.38,0.38,31.44,0.24,0.02,3.47,0.59,0.14,0.09,14,4,0,2.79,0.14,0.27,1.42,13.37,1.43,127,12,0.18355939258047,24.89,171.39,0.4,106.48,0.2
4.28,6.69,6.08,4.13,3.7,0.27,3.32,0.71,6.82,0.19,0.87,0.31,0.33,1.87,0.15,-0.03,0.08,0.38,26.3,0.19,0.04,2.84,0.87,0.12,0.15,13,10,5,1.71,0.11,0.69,4.63,18.46,0.85,31,2,0.167870150450714,14.2,96.59,0.64,64.2,0.8
5,4.51,3.33,2.1,4.36,0.48,4.38,0.62,16.68,0.21,1.24,0.41,0.31,1.67,0.16,-0.3,0.17,0.14,23.73,0.27,0.02,3.42,1.24,0.1,0.1,25,7,2,1.82,0.05,1.62,1.03,8.42,1.01,52,5,0.155180006930396,15.33,106.93,0.4,69.84,0.6
5.89,4.25,6.11,4.12,3.72,0.23,2.95,0.37,20.91,0.32,1.75,0.37,0.53,2.79,0.11,-0.05,0.08,0.29,46.2,0.32,0.03,2.25,0.54,0.14,0.09,12,3,12,4.52,0.06,1.79,2.49,2.23,0.55,0,0,0.210934578852902,14.37,75.03,0.4,54.84,1
6.87,5.1,5.44,1.79,3.34,0.36,4.25,0.56,16.52,0.37,1.91,0.64,0.4,2.21,0.19,-0.23,0.45,0.13,42.42,0.16,0.04,0.54,0.34,0.09,0.07,30,6,3,4.22,0.12,0.47,5.37,2.36,0.4,85,5,0.262240502806217,33.94,170.83,0.4,121.76,0.6
6.69,3.14,6.2,2.48,4.76,0.17,2.28,0.36,28.47,0.19,0.82,0.45,0.72,1.74,0.14,-0.18,0.39,0.24,47,0.23,0.02,1.88,0.98,0.1,0.08,24,4,15,2.15,0.12,0.51,1.79,7.11,0.6,186,10,0.284444059546068,8.22,95.21,0.84,46.04,0.2
6.16,3.85,4.38,3.45,3.18,0.48,3.01,0.44,8.09,0.35,0.54,0.61,0.74,1.93,0.16,-0.06,0.38,0.24,28,0.32,0.02,1.16,1,0.11,0.06,28,9,12,1.69,0.05,1.53,2.51,11.42,0.46,0,0,0.179104988099259,14.45,61.02,0.4,42.48,1
3.73,3.11,5.85,4.78,3.04,0.41,3.39,0.41,29.88,0.18,1.81,0.39,0.47,1.92,0.14,-0.02,0.14,0.19,34.92,0.22,0.02,2.35,1.34,0.15,0.05,13,9,1,5.67,0.1,1.86,2.7,14.94,0.85,1,0,0.190754924983225,14.43,66.59,0.4,48.36,1
5.49,3.91,5.42,2.16,4.45,0.19,2.06,0.57,14.35,0.3,0.72,0.36,0.36,2.43,0.12,-0.19,0.48,0.17,40.1,0.28,0.03,1.43,1.13,0.1,0.14,15,8,5,2.5,0.05,0.76,2.14,5.86,1.45,2,2,0.173990082052157,17.88,113.85,0.57,86.8,0.8
6.04,3.16,4.96,3.56,2.73,0.26,3.92,0.58,30,0.23,1.47,0.48,0.69,2.14,0.17,-0.28,0.1,0.5,22.74,0.25,0.03,3.09,1.47,0.14,0.11,19,3,12,4.13,0.1,0.85,3.12,5,1.27,0,0,0.178438769905568,14.41,87.09,0.62,64.36,1
3.95,6.64,3.74,1.89,3.55,0.37,3.95,0.31,9.23,0.15,1.67,0.6,0.54,2.55,0.1,-0.28,0.41,0.28,48.11,0.24,0.03,3.39,0.56,0.07,0.14,27,9,0,2.19,0.04,1.6,2.94,11.31,1.43,6,3,0.185053106316307,23.22,166.97,0.4,131.76,0.8
5.09,3.63,6.24,5,3.37,0.2,3.12,0.49,33.79,0.41,0.89,0.33,0.75,2.59,0.14,-0.3,0.08,0.11,43.56,0.25,0.02,2.04,1.11,0.15,0.1,21,6,15,4.92,0.04,0.97,4.42,12.12,0.87,0,0,0.15141138302747,14.42,71.14,0.4,52.12,1
6.95,4.03,6.29,3.42,2.27,0.14,2.35,0.56,16.95,0.4,0.54,0.54,0.6,1.86,0.14,-0.05,0.28,0.39,38.41,0.35,0.02,2.94,0.32,0.09,0.06,27,10,15,4.42,0.09,1.86,1.31,17.68,0.93,46,1,0.194951736356296,14.41,75.96,0.4,49.68,1
5.86,5.05,4.42,4.72,1.61,0.2,2.67,0.27,19.97,0.22,0.7,0.74,0.58,2.72,0.19,-0.1,0.19,0.39,37.04,0.34,0.02,1.93,1.26,0.09,0.12,18,6,15,1.23,0.06,0.54,4.59,1.91,0.79,0,0,0.181863464957957,14.38,47.62,0.4,32.64,1
3.52,3.82,5.95,3.19,4.35,0.13,1.23,0.29,34.56,0.29,1.71,0.5,0.34,2.16,0.13,-0.21,0.29,0.26,15.84,0.25,0.04,3.01,0.21,0.08,0.15,14,9,6,2.8,0.14,0.78,5.07,5.36,1.45,2,4,0.431370955873672,19.24,168.99,0.92,130.56,0.6
5.02,4.55,3.73,1.98,1.58,0.39,3.27,0.32,30.06,0.32,1.89,0.52,0.38,2.44,0.14,-0.12,0.12,0.23,26.64,0.29,0.03,1.3,1.24,0.06,0.12,18,4,2,2.91,0.04,1.82,3.73,4.8,0.75,2,0,0.190037662822438,14.42,56.96,0.58,40.56,1
4.53,4.74,4.95,4.43,1.77,0.14,3.66,0.67,20.35,0.11,1.82,0.62,0.34,2.04,0.18,-0.27,0.11,0.22,38.48,0.2,0.02,2.41,0.7,0.13,0.13,28,6,5,1.76,0.14,0.48,1.2,1.69,0.65,36,5,0.246292807033782,19.11,130.98,0.57,76.08,0.6
5.57,5.86,3.24,2.51,3.75,0.35,1.86,0.43,31.38,0.48,0.66,0.52,0.72,2.72,0.16,-0.05,0.23,0.27,32.26,0.19,0.03,2.12,0.67,0.13,0.08,24,6,15,5.13,0.15,0.23,5.32,14.2,1.12,47,4,0.266510136057901,10.14,63.58,1.04,36.04,0.6
5.97,5.01,3.56,4.76,4.94,0.15,1.79,0.56,7.81,0.11,1.86,0.55,0.58,2.66,0.18,-0.27,0.16,0.12,35.72,0.17,0.02,2.38,1.48,0.06,0.14,21,9,9,4.38,0.05,0.3,3.05,11.24,1.4,31,6,0.182428107936417,24.19,164.86,0.83,124.08,0.8
3.28,6.16,6.05,2.48,1.73,0.27,2.52,0.45,37.52,0.41,0.7,0.55,0.39,1.78,0.17,-0.01,0.29,0.22,15.81,0.33,0.03,1.11,1.46,0.11,0.12,15,4,12,3.41,0.06,1.72,3.74,5.84,1.21,2,0,0.234852988367134,14.47,62.71,0.65,44,1
4.48,3.36,4.47,4.77,3,0.4,2.22,0.49,12.37,0.45,1.77,0.64,0.48,2.41,0.13,-0.2,0.4,0.27,21.19,0.16,0.03,2.28,0.83,0.12,0.06,10,3,12,1.51,0.11,0.32,5.18,11.43,1.39,32,20,2.95105042057368,77.89,486.3,0.4,364.16,0
4.1,4.91,3,2.3,4.25,0.13,3.28,0.25,5.21,0.28,0.63,0.3,0.68,2.85,0.17,-0.19,0.38,0.24,11.87,0.2,0.02,2.05,1.09,0.11,0.11,24,6,4,5.79,0.15,0.41,3.9,16.85,1.35,54,11,55.4788088042161,67.94,870.52,0.4,364.16,0
4.39,3.52,4.49,2.31,3.26,0.4,4.13,0.58,12,0.36,0.84,0.41,0.45,1.94,0.15,-0.13,0.35,0.37,32.63,0.32,0.03,2.79,0.94,0.08,0.14,26,7,7,2.88,0.07,0.67,5.61,8.45,0.47,0,0,0.218388455567827,14.37,77.61,0.67,56.32,1
5.66,6.34,6.4,1.45,3.32,0.38,1.4,0.46,6.84,0.47,1.66,0.59,0.49,2.36,0.14,-0.17,0.43,0.13,37.13,0.23,0.03,3.04,1.4,0.08,0.07,12,3,8,1.52,0.05,1.41,5.52,10.97,0.73,126,12,0.555504789138483,25.33,197.05,0.4,136.04,0
5.15,5.62,3.95,2.59,2.94,0.1,3.88,0.39,30.36,0.23,1.88,0.49,0.43,1.89,0.19,-0.04,0.17,0.2,19.01,0.35,0.02,1.52,0.86,0.09,0.06,11,8,6,1.65,0.12,1.29,3.67,11.33,0.46,0,0,0.262954328581697,14.39,55.59,0.68,40.08,1
4.7,5.41,5.14,3.65,3.97,0.42,4.39,0.41,38.33,0.46,1.19,0.48,0.45,2.84,0.14,-0.02,0.5,0.45,49.85,0.28,0.02,1.95,1.31,0.11,0.08,13,3,4,4.56,0.06,1.06,2.07,11.29,1.37,29,2,0.187359041603074,12.17,70.3,0.7,44.68,0.8
5.07,3.16,5.88,4.11,4.8,0.42,1.67,0.47,21.43,0.27,0.52,0.49,0.75,1.87,0.18,-0.29,0.48,0.37,21.56,0.27,0.03,1.29,1.18,0.14,0.07,13,8,14,2.94,0.04,0.76,3.29,8.32,0.74,39,3,0.185926100068953,15.44,88.47,0.54,60.12,0.8
5.74,6.66,3.15,2.83,5.03,0.32,1.36,0.66,34.05,0.28,1.29,0.71,0.48,2.05,0.15,-0.27,0.44,0.37,37.49,0.19,0.02,2.52,0.16,0.12,0.05,18,6,6,5.39,0.15,1,4.38,16.23,1.35,53,13,0.273565574613853,125.24,696.93,0.64,364.2,0.8
5.01,4.09,3.98,4.17,3.28,0.17,3.24,0.23,8.52,0.36,1.08,0.75,0.33,2.68,0.15,-0.25,0.07,0.49,14.44,0.23,0.04,0.81,1.22,0.07,0.1,18,8,6,3.8,0.11,1.49,5.64,10.06,1.49,57,10,0.156917172580935,19.99,174.24,0.4,108.96,0.4
6.97,5.34,5.2,4.56,1.84,0.37,4.9,0.24,15.39,0.39,1.02,0.47,0.69,1.52,0.19,-0.15,0.48,0.44,17.76,0.15,0.03,1.52,0.53,0.15,0.07,28,9,9,4.73,0.08,1.81,1.43,14.55,0.91,82,4,0.165779226651113,11.5,63.89,0.77,34.72,0.6
5.77,3.44,4.57,3.12,2.29,0.44,4.59,0.72,15.96,0.41,0.99,0.37,0.45,1.93,0.11,-0.05,0.35,0.44,42.31,0.27,0.03,3.1,0.44,0.11,0.1,19,5,14,3.67,0.13,0.36,4.41,11.62,0.63,62,4,0.255984281348516,11.67,79.88,0.76,48,0.6
6.11,5.79,4.94,4.08,1.67,0.13,3.2,0.41,33.77,0.44,0.7,0.59,0.56,1.9,0.18,-0.05,0.34,0.31,46.32,0.29,0.04,2.26,0.38,0.11,0.13,27,4,7,4.7,0.12,1.14,4.5,11.94,0.81,75,4,0.220690210427884,11.61,58.64,0.81,29.44,0.6
6.78,4.68,3.87,3.19,2.69,0.3,1.11,0.37,26.56,0.27,0.79,0.5,0.7,1.55,0.2,-0.05,0.43,0.1,42.66,0.22,0.03,2.47,0.92,0.08,0.1,18,9,6,4.34,0.15,0.2,3.45,16.89,0.95,92,6,0.25116494403554,11.63,89.31,0.84,53.36,0.6
4.22,6.61,3.78,2.55,4.41,0.19,2.18,0.27,37.66,0.23,1.33,0.7,0.73,2.05,0.19,-0.01,0.26,0.36,46.49,0.21,0.02,2.9,0.53,0.12,0.09,27,3,12,4.28,0.04,0.87,1.57,9.71,1.29,24,2,0.153609259362786,12.25,62.91,0.97,40.08,0.8
4.7,3.59,6.94,1.72,4.2,0.13,1.64,0.58,19.38,0.22,0.58,0.5,0.39,2.85,0.14,-0.25,0.14,0.19,45.25,0.28,0.03,0.71,0.21,0.12,0.06,20,4,15,1.98,0.14,1.99,4.09,6.91,0.46,52,8,0.241038907285812,32.46,193.7,0.53,141.08,0.8
4.09,5.05,4.01,4.47,2.56,0.34,3.3,0.42,26.74,0.16,1.93,0.6,0.54,2.21,0.12,-0.13,0.08,0.24,18.9,0.17,0.03,1.14,1.23,0.07,0.08,17,3,3,3.43,0.12,0.88,1.39,5.64,0.51,15,3,0.156504850515818,19.65,113.05,0.75,81.76,0.8
6.78,6.59,3.87,2.52,1.57,0.36,1.44,0.31,20.12,0.38,1.06,0.35,0.53,2.87,0.1,-0.09,0.16,0.49,37.19,0.18,0.04,2.33,1.23,0.13,0.1,18,6,2,1.28,0.11,1.24,4.21,14.59,0.47,31,2,0.170156729046718,12.65,83.24,0.89,57.32,0.8
4.37,5.18,4.12,3.09,4.85,0.26,1.3,0.33,20.55,0.43,1.87,0.72,0.66,1.51,0.11,-0.24,0.17,0.44,23.04,0.34,0.03,1.32,1.06,0.11,0.05,22,9,3,6,0.03,0.79,2.77,4.03,0.61,0,0,0.159558124105235,14.41,70.98,0.63,52.48,1
3.49,5.12,4.69,1.34,1.87,0.22,2.32,0.45,14.81,0.39,0.66,0.37,0.47,2.51,0.17,-0.22,0.44,0.32,39.32,0.25,0.03,2.83,0.93,0.11,0.09,17,10,2,2.07,0.15,0.76,5.26,1.33,0.45,41,11,0.267853133244503,28.15,253.25,0.69,173.44,0.6
4.91,4.53,3.45,1,2.75,0.19,2.23,0.64,22.84,0.39,1.96,0.73,0.7,2.29,0.19,-0.18,0.4,0.29,18.09,0.28,0.03,1.72,0.75,0.15,0.1,18,7,5,1.89,0.12,0.47,3.65,12.65,0.91,21,2,0.25451057962933,12.36,56.77,0.73,35.4,0.8
3.65,5.53,3.22,1.19,1.93,0.14,4.84,0.3,37.76,0.38,1.05,0.4,0.31,1.93,0.16,-0.24,0.09,0.25,12.96,0.22,0.03,2.63,0.95,0.06,0.13,22,8,15,4.08,0.03,1.51,1.97,8.5,0.58,0,0,0.185968202503243,14.42,67.12,0.65,49.72,1
6.77,5.27,6.6,1.36,1.94,0.17,1.86,0.39,29.44,0.18,0.57,0.39,0.4,1.96,0.13,-0.2,0.47,0.14,22.18,0.17,0.03,1.94,1.1,0.13,0.13,20,6,7,3.11,0.04,1.71,4.55,11.7,0.72,0,0,0.203249340248144,14.42,66.27,0.4,48.2,1
3.83,5.4,4.06,4.15,4.72,0.26,2.51,0.58,32.5,0.36,1.56,0.75,0.39,1.92,0.13,-0.12,0.33,0.44,45.11,0.16,0.03,2.88,0.62,0.1,0.06,29,7,7,2.99,0.09,1.95,1.77,6.28,0.33,40,4,0.191525994551746,10.71,75.92,0.56,42.08,0.6
5.39,5.83,4.27,1.39,3.12,0.25,4.46,0.36,37.01,0.3,1.46,0.67,0.61,2.82,0.19,-0.18,0.47,0.37,47.36,0.24,0.02,2.7,0.45,0.13,0.12,19,9,13,1.86,0.08,1.47,2.9,14.72,0.88,1,0,0.200113698620388,14.4,59.26,0.4,40.6,1
6.83,3.67,4.77,3.64,3.23,0.13,1.48,0.59,18.68,0.29,1.44,0.38,0.59,1.74,0.15,-0.03,0.13,0.17,34.14,0.3,0.04,1.87,1.5,0.06,0.12,22,4,5,2.34,0.08,1.85,5.83,13.8,0.5,0,0,0.199006767313376,14.4,67.4,0.4,48.68,1
5.1,5.7,4.66,1.63,5.04,0.43,3.45,0.39,7.97,0.32,1.95,0.6,0.74,2.21,0.17,-0.07,0.38,0.49,36.38,0.29,0.02,1.69,1.13,0.05,0.12,10,7,4,5.26,0.04,1.31,1.91,14.1,0.67,41,2,0.176238179264174,12.8,67.48,0.7,42.04,0.8
3.87,5.52,3.25,3.98,4.63,0.36,4.24,0.23,12.97,0.39,1.72,0.39,0.53,2.92,0.13,-0.15,0.48,0.21,49.86,0.34,0.03,1.37,1.02,0.07,0.14,25,4,10,1.73,0.05,1.06,1.44,19.93,0.44,13,12,0.169846991224968,27.43,295.7,0.4,180.12,0.2
4.18,5.91,5.58,3.78,3.07,0.14,1.49,0.51,24.44,0.2,0.53,0.53,0.41,1.61,0.18,-0.22,0.25,0.16,17.48,0.24,0.04,3,0.77,0.09,0.09,16,3,10,3.88,0.13,1.97,4.18,13.64,1.19,56,6,0.168999668668533,19.93,131.24,0.59,88.04,0.6
5.85,5.27,5.67,4.61,2.76,0.19,2.66,0.33,32.29,0.22,1.08,0.51,0.7,2.59,0.17,-0.11,0.08,0.32,20.57,0.18,0.04,1.1,1.37,0.12,0.09,27,8,0,3.69,0.04,1.38,5.45,15.92,0.48,0,0,0.169701793303571,14.45,49.09,0.58,34,1
5.31,4.45,6.75,2.16,3.13,0.11,3.49,0.64,25.51,0.4,1.69,0.72,0.4,2.87,0.17,-0.16,0.23,0.39,28.82,0.27,0.03,2.85,0.39,0.09,0.1,16,10,11,1.37,0.05,1.38,3.05,17.79,1.46,105,3,0.158754577727127,13.7,88.36,0.58,49.36,0.8
4.71,4.3,5.67,4.21,3.61,0.22,4.73,0.47,33.06,0.4,1.16,0.65,0.42,1.97,0.15,-0.29,0.26,0.35,32.04,0.17,0.04,1.72,0.18,0.06,0.13,20,9,1,2.03,0.08,0.51,4.12,18.18,1.29,5,0,0.203961317055171,15.02,70.63,0.56,48.48,1
5.36,3.82,6.77,4.86,2.96,0.43,4.85,0.72,10.06,0.34,1.25,0.37,0.36,2.06,0.17,-0.03,0.25,0.26,20.66,0.16,0.04,3.33,1.35,0.06,0.08,14,10,15,5.78,0.11,1.05,2.34,6.34,0.63,42,2,0.177982170480263,12.48,77.91,0.76,50.72,0.8
4.46,4.81,6.3,2.54,5.14,0.44,4.25,0.38,37.19,0.22,1.51,0.72,0.74,2.81,0.1,-0.19,0.47,0.12,43.71,0.16,0.02,0.82,1.32,0.09,0.07,30,3,3,1.54,0.03,1.52,2.37,18.38,0.96,45,4,0.191250797015389,13.36,93.63,0.68,52.04,0.6
6.24,3.93,3.88,2.43,2.36,0.3,3.27,0.26,19.32,0.45,0.68,0.56,0.64,1.76,0.18,-0.12,0.32,0.1,42.14,0.18,0.04,2.42,1.21,0.06,0.15,14,10,5,4.98,0.08,0.35,3.2,4.97,1.33,0,0,0.189191715571116,14.38,66.03,0.61,47,1
5.88,3.14,3.54,3.2,4.99,0.23,4.24,0.36,39.26,0.16,0.82,0.73,0.42,2.45,0.15,-0.25,0.42,0.13,14.19,0.32,0.03,2.2,0.29,0.08,0.11,12,7,10,4.8,0.03,1.57,4.85,13.69,1.48,0,2,0.172279175721181,16.83,77.93,0.4,58.68,0.8
3.96,4.32,4.4,1.45,5.17,0.41,4.99,0.42,10.31,0.31,1.65,0.68,0.72,1.55,0.19,-0.04,0.15,0.11,15.73,0.21,0.04,0.97,0.65,0.15,0.12,22,6,10,5.21,0.14,1.56,1.27,16.08,0.75,45,6,0.275451954534257,9.47,59.4,1.02,24.76,0.4
4.17,3.72,6.21,3.2,5.12,0.16,4.46,0.5,12.14,0.38,1.77,0.72,0.62,1.72,0.16,-0.08,0.36,0.38,16.14,0.23,0.02,2.52,0.38,0.1,0.05,25,10,1,1.64,0.05,0.73,3.46,6.38,1.07,61,3,0.183006169384579,12.32,76.8,0.8,43.36,0.8
6.6,3.44,4.12,3.71,1.64,0.29,4.25,0.55,31.73,0.45,1.35,0.63,0.44,1.56,0.15,-0.09,0.16,0.26,35.66,0.28,0.03,3.25,1.45,0.11,0.12,28,3,0,2.1,0.1,1.8,2.49,3.82,1.21,34,2,0.187368330113442,12.25,65.89,0.87,42.04,0.8
5.99,5.85,4.61,4.38,1.76,0.23,2.72,0.6,34.13,0.42,1.26,0.69,0.31,1.81,0.18,-0.07,0.12,0.34,17.3,0.16,0.03,1.6,1.45,0.13,0.11,16,7,4,4.48,0.04,1.64,4.02,5.11,0.76,33,2,0.198816482310325,12.29,63.38,0.91,40.72,0.8
5.8,4.37,6.03,3.58,2.71,0.45,2.02,0.37,21.96,0.49,0.65,0.62,0.38,2.15,0.1,-0.06,0.3,0.34,27.19,0.34,0.02,2.96,0.21,0.06,0.12,24,8,12,5.92,0.13,0.53,5.9,2.72,0.9,39,2,0.193857574785776,12.29,70.67,0.87,45.36,0.8
4.4,6.69,5.16,1.04,3.47,0.21,4.5,0.27,23.44,0.41,1.9,0.35,0.42,1.9,0.15,-0.15,0.23,0.39,16.86,0.24,0.03,1.69,0.1,0.05,0.07,29,7,12,1.57,0.09,1.7,4.76,10.26,0.54,0,0,0.175174628619381,15.95,82.06,0.63,60.48,1
5.71,3.56,6.11,1.16,3.77,0.41,3.41,0.39,29.9,0.36,1.58,0.53,0.44,1.76,0.11,-0.22,0.16,0.17,47.75,0.19,0.04,1.68,0.24,0.11,0.13,14,10,8,4.27,0.14,1.46,4.28,18.58,0.65,6,2,0.271184442618978,18.39,117.93,0.84,89.24,0.8
3.51,5.25,6.22,1.99,1.81,0.39,2.31,0.24,34.92,0.23,0.58,0.53,0.54,1.68,0.18,-0.27,0.23,0.17,30.28,0.17,0.04,2.78,1.43,0.14,0.06,29,3,7,1.21,0.08,0.46,4.69,19.49,0.69,104,10,0.788017457512818,15.46,124.43,1.04,64.12,0
6.94,5.21,5.45,1.36,2.6,0.45,1.67,0.66,34.7,0.22,0.85,0.62,0.38,2.99,0.16,-0.18,0.31,0.48,33.15,0.2,0.04,1.92,1.25,0.1,0.13,20,9,0,5.34,0.13,1.56,2.92,3.17,0.79,52,3,0.173374125246789,17.67,108.81,0.78,76.6,0.8
5.71,4.85,6.9,3.14,3.88,0.38,4.58,0.56,19.9,0.13,1.87,0.65,0.72,2.72,0.1,-0.13,0.48,0.27,13.06,0.26,0.04,2.64,0.83,0.06,0.05,27,4,2,5.6,0.03,0.47,4.27,19.42,0.51,51,7,0.177850205046666,21.9,168.65,0.63,127.12,0.6
6.49,4.82,3.74,2.85,3.67,0.5,1.45,0.44,12.55,0.29,1.46,0.4,0.66,2.47,0.18,-0.19,0.3,0.38,45.01,0.26,0.04,3.02,1.17,0.09,0.15,29,7,3,5.76,0.07,0.98,5.83,16.77,0.45,50,14,0.20204649687753,33.39,407.19,0.4,252.92,0
6.35,6.14,4.26,2.22,3.06,0.2,4.32,0.67,31.33,0.11,1.93,0.44,0.67,2.14,0.18,-0.28,0.18,0.4,38.57,0.21,0.04,0.84,0.12,0.11,0.15,10,6,13,5.38,0.04,1.2,5.9,18.78,0.86,39,3,0.181716443317868,18.79,93.37,0.41,65.96,0.8
4.17,5.84,4.43,2.99,2.46,0.3,1.58,0.34,18.5,0.4,0.82,0.4,0.58,2.66,0.16,-0.09,0.36,0.32,12.49,0.23,0.03,1.95,1.29,0.09,0.08,23,4,2,3.27,0.06,0.61,1.03,8.01,0.89,9,0,0.13498859266362,14.37,79.02,0.4,57.32,1
3.05,6.14,6.27,1.87,4.16,0.47,2.5,0.65,5.12,0.16,1.13,0.66,0.44,2.53,0.17,-0.28,0.2,0.42,17.47,0.16,0.02,2.61,0.68,0.08,0.12,24,7,7,2.7,0.09,1.29,1.43,11.78,0.41,52,9,0.164614868826449,25.38,193.33,0.4,134.4,0.2
6.35,3.17,6.72,2.81,5.04,0.21,1.33,0.3,7.73,0.28,1.99,0.73,0.37,2.32,0.17,-0.01,0.37,0.27,35.07,0.33,0.03,1.68,0.37,0.14,0.12,14,3,5,2.54,0.05,1.25,1.61,17.43,0.31,0,0,0.146103360192247,14.43,69.21,0.4,49.68,1
3.44,5.08,6.78,3.81,2.94,0.17,2.91,0.61,30.6,0.22,1.13,0.4,0.68,2.94,0.17,-0.14,0.39,0.41,31.25,0.25,0.02,2.24,0.93,0.06,0.14,23,10,15,1.95,0.05,1.4,1.22,11.69,1.13,0,0,0.178868967083997,14.41,69.48,0.65,50,1
5.96,3.83,6.3,4.89,2.1,0.49,3.3,0.68,20.44,0.47,0.88,0.58,0.32,2.92,0.2,-0.08,0.41,0.45,27.48,0.24,0.02,2.05,0.98,0.05,0.09,27,6,9,5.44,0.14,0.46,1.83,18.18,1.09,122,5,0.241312957175264,12.25,98.95,0.8,56.68,0.8
6.56,3.27,6.7,4.23,3.76,0.3,4.62,0.55,19.69,0.18,0.69,0.32,0.55,2.81,0.19,-0.11,0.4,0.23,25.15,0.27,0.04,3.27,1.25,0.1,0.07,25,6,3,3.57,0.12,0.23,1.65,2.46,0.73,141,5,0.155832653303009,11.77,84.31,0.86,44,0.6
4,5.66,6.93,4.24,2.05,0.41,2.14,0.59,6.65,0.3,0.9,0.44,0.41,2.98,0.19,-0.05,0.26,0.14,13.19,0.2,0.02,0.92,0.62,0.09,0.1,26,8,6,3.69,0.14,0.61,2,17.43,0.91,96,6,0.235693256219737,7.93,73.5,0.41,28.12,0.4
4.88,3.87,3.26,1.23,1.59,0.24,4.14,0.71,25.08,0.21,0.6,0.52,0.62,2.55,0.19,-0.25,0.45,0.25,23.45,0.34,0.03,2.66,0.22,0.12,0.08,11,3,13,1.94,0.05,1.02,1.42,8.99,1.17,72,12,51.1763843158317,51.84,598.48,0.4,364.72,0
6.38,4.37,6.25,3.72,4.67,0.14,4.56,0.27,37.26,0.12,1.82,0.56,0.62,1.5,0.1,-0.26,0.44,0.42,47.92,0.3,0.04,1.49,0.5,0.15,0.15,30,7,6,5.93,0.1,1.53,1.72,19.3,1.38,4,1,0.187152652689762,17.22,79.49,0.62,58.4,1
6.66,4.65,4.3,4.25,2.36,0.21,1.6,0.69,26.02,0.45,1.73,0.68,0.39,1.8,0.1,-0.08,0.47,0.34,11.8,0.21,0.04,2.69,0.55,0.06,0.07,30,8,5,5.86,0.03,0.46,3.7,5.18,1.01,0,0,0.197879050419794,14.39,66.63,0.66,49.24,1
4.34,6.39,4.19,1.68,2.28,0.18,1.04,0.23,9.22,0.25,1.97,0.73,0.56,1.74,0.15,-0.15,0.44,0.17,48.64,0.29,0.03,1.49,1.27,0.12,0.05,12,3,14,1.46,0.11,1.04,1.51,5.95,0.47,8,11,3.26902939577705,25.48,305.52,0.4,187.56,0.2
